"Код","Артикул","Наименование","Полное наименование","Цена дил.","Цена роз.","Статус","Остаток","Заказ"
"Мобильные телефоны и аксессуары","","","","","","","",""
"Мобильные телефоны","","","","","","","",""
"28823","Archer MR200","Маршрутизатор TP-Link Archer MR200","Маршрутизатор, TP-Link, Archer MR200, до 150 Мбит/с, 3 порта LAN 10/100 Мбит/с, 1 порт LAN/WAN 10/100 Мбит/с, 1 слот для micro SIM-карты","49292","57990","",">50",""
"34494","Archer MR400","Маршрутизатор TP-Link Archer MR400","Маршрутизатор, TP-Link, Archer MR400, 3 порта LAN 10/100 Мбит/с, 1 порт LAN/WAN 10/100 Мбит/с, 1 слот для Micro SIM-карты","57792","67990","",">50",""
"36101","Archer MR600","Маршрутизатор TP-Link Archer MR600","Маршрутизатор, TP-Link, Archer MR600, 3 порта LAN 10/100/1000 Мбит/с,1 порт LAN/WAN 10/100/1000 Мбит/с,1 слот для Micro SIM-карты","72242","84990","",">50",""
"37906","TL-MR3020","Маршрутизатор 3G/4G Портативный TP-Link TL-MR3020","Маршрутизатор 3G/4G Портативный , TP-Link, TL-MR3020, 1 порт WAN/LAN 10/100 Мбит/с, 802.11b/g/n порт USB 2.0 для модемов 3G/4G, порт Mini-USB для блока питания","10617","12490","","30",""
"37908","M7000","Маршрутизатор 3G/4G Мобильный TP-Link M7000","Маршрутизатор 3G/4G Мобильный , TP-Link, M7000, Слот для SIM-карты, 1 порт micro USB для зарядки. LED-дисплей, 2000 мАч, 802.11b/g/n","25492","29990","","9",""
"37907","M7200","Маршрутизатор 3G/4G Мобильный TP-Link M7200","Маршрутизатор 3G/4G Мобильный , TP-Link, M7200, Слот для SIM-карты, 1 порт micro USB для зарядки. LED-дисплей, 2000 мАч, 802.11b/g/n","28892","33990","","0",""
"37909","M7350","Маршрутизатор 3G/4G Мобильный TP-Link M7350","Маршрутизатор 3G/4G Мобильный , TP-Link, M7350, Слот для SIM-карты, Слот для карты Micro SD, 1 порт micro USB для зарядки. LED-дисплей, 2000 мАч, 802.11b/g/n","33992","39990","","10",""
"29033","TL-R470T+","Маршрутизатор TP-Link TL-R470T+","Маршрутизатор, TP-Link, TL-R470T+, 1 постоянный WAN порт, 1 постоянный Ethernet LAN порт, 3 изменяемых порта Ethernet WAN/LAN","24642","28990","","5",""
"15834","TL-R480T+","Маршрутизатор TP-Link TL-R480T+","Маршрутизатор, TP-Link, TL-R480T+, Lan 4 порта + 1 WAN порт + RJ-45 на RS232 (Консольный)","38242","44990","","10",""
"39574","ER605","Маршрутизатор Multi-WAN VPN TP-Link ER605","Маршрутизатор Multi-WAN VPN, TP-Link, ER605, 1 фиксированный гигабитный порт WAN, 1 фиксированный гигабитный порт LAN, 3 переключаемых гигабитных порта WAN/LAN","33142","38990","","27",""
"40422","ER7206","Маршрутизатор VPN TP-Link ER7206","Маршрутизатор VPN, TP-Link, ER7206 , SafeStream Гигабитный VPN-маршрутизатор с 1 портом WAN + 3 настраиваемых порта WAN/LAN + 1 порт LAN","76492","89990","","6",""
"40043","DIR-615S/RU/B1A","Маршрутизатор D-Link DIR-615S/RU/B1A","Маршрутизатор, D-Link, DIR-615S/RU/B1A, до 300 Мбит/с, 1 Порт WAN 10/100BASE-TX,4 порта LAN 10/100BASE-TX","9500","11400","","0",""
"33926","DIR-806A/RU/R1A","Маршрутизатор D-Link DIR-806A/RU/R1A","Маршрутизатор, D-Link, DIR-806A/RU/R1A, Порт WAN 10/100BASE-TX, 4 порта LAN 10/100BASE-TX","11344","16704","","0",""
"37947","DIR-825/RU/I1A","Маршрутизатор D-Link DIR-825/RU/I1A","Маршрутизатор, D-Link, DIR-825/RU/I1A, 1200М, Порт WAN 10/100/1000BASE-T+4 порта LAN 10/100/1000BASE-T+ порт USB 2.0 (поддержка 3G/LTE), 2 x 2, MU-MIMO","23000","27600","","0",""
"41261","DIR-841/RU/A1B","Маршрутизатор D-Link DIR-841/RU/A1B","Маршрутизатор, D-Link, DIR-841/RU/A1B, 802.11a/b/g/n/ac, AC1200, MU-MIMO, Beamforming, Порт WAN 10/100/1000BASE-T, 4 порта LAN 10/100BASE-TX","19400","23280","","17",""
"37211","DIR-1260/RU/R1A","Маршрутизатор D-Link DIR-1260/RU/R1A","Маршрутизатор, D-Link, DIR-1260/RU/R1A, 1200М, Порт WAN 10/100/1000BASE-T +4 порта LAN 10/100/1000BASE-T+ порт USB 2.0 (поддержка 3G/LTE), 2 x 2, MU-MIMO, IEEE 802.11ac Wave 2, IEEE 802.11a/b/g/n","24000","28800","",">50",""
"36833","DIR-2150/RU/R1A","Маршрутизатор беспроводной D-Link DIR-2150/RU/R1A","Маршрутизатор, D-Link, DIR-2150/RU/R1A	, Беспроводной двухдиапазонный гигабитный маршрутизатор AC2100 Wave 2 с поддержкой MU-MIMO, 3G/LTE и 2 USB-портами","28300","33960","","0",""
"36157","DWR-956/4HDB1E","Маршрутизатор D-Link DWR-956/4HDB1E","Маршрутизатор, D-Link, DWR-956/4HDB1E, Встроенный LTE-модем. Слот для SIM-карты (mini-SIM), Порт WAN 10/100/1000BASE-TПорт WAN 10/100/1000BASE-T, 4 порта LAN 10/100/1000BASE-T, Порт FXS","74000","88800","","0",""
"33807","DVB4231GL","Маршрутизатор Wi-Fi точка доступа Xiaomi Mi Router 4C Белый","Маршрутизатор Wi-Fi точка доступа,Xiaomi, Mi Router 4C, 802.11 b/g/n, WAN 1x10/100 Мбит/с, LAN 2x10/100 Мбит/с, Белый","7055","8990","",">50",""
"29439","DVB4230GL","Маршрутизатор Wi-Fi точка доступа Xiaomi Mi Router 4A Белый","Маршрутизатор Wi-Fi точка доступа, Xiaomi, Mi Router 4A, Global version, 802.11a/b/g/n/ac, 2 х 10/100TX LAN, 1 х 10/100TX WAN порт, Белый","7484","8990","","0",""
"35051","DVB4224GL","Маршрутизатор Xiaomi Mi Router 4A Giga Version","Маршрутизатор, Xiaomi, Mi Router 4A Giga Version, WI-FI5, 802.11 a/b/g/n/ac, 4 внешних антенны 22 MIMO 2.4GHz, 22 MIMO 5GHz, 1 WAN 10/100/1000, 2 LAN 10/100/1000","17500","21000","","0",""
"40558","DVB4314GL","Маршрутизатор Xiaomi MI Роутер AX3200 RB01","Маршрутизатор, Xiaomi, RB01, MI Роутер AX3200, 802.11 a/b/g/n/ac/ax, 1x 10/100/1000T WAN , 3x10/100/1000T LAN","30517","35872","","0",""
"31004","MW301R","Маршрутизатор Mercusys MW301R","Маршрутизатор, Mercusys, MW301R, N300, 300 мбит/с, 2 порта LAN 10/100 Мбит/с, 1 порт WAN 10/100 Мбит/с","6142","7490","","0",""
"30857","MW305R","Маршрутизатор Mercusys MW305R","Маршрутизатор,Mercusys, MW305R, N300, 300 мбит/с, 3 порта LAN 10/100 Мбит/с, 1 порт WAN 10/100 Мбит/с","6798","8290","",">50",""
"38906","MW306R","Маршрутизатор Mercusys MW306R","Маршрутизатор, Mercusys, MW306R,Wi-Fi роутер 802.11b/g/n, 3 порта LAN 10/100 Мбит/с, 1 порт WAN 10/100 Мбит/с","7208","8790","","0",""
"30222","MW325R","Маршрутизатор Mercusys MW325R","Маршрутизатор, Mercusys, MW325R, 300 Мбит/с, 3 порта LAN 10/100 Мбит/с, 1 порт WAN 10/100 Мбит/с,","8192","9990","",">50",""
"32304","MW300D","Маршрутизатор Mercusys MW300D","Маршрутизатор, Mercusys, MW300D, Wi-Fi роутер 802.11b/g/n с ADSL2+ модемом, 3 порта LAN 10/100 Мбит/с 1 порт RJ11","10242","12490","",">50",""
"33879","MW330HP","Маршрутизатор Mercusys MW330HP","Маршрутизаор, Mercusys, MW330HP, N300 Турбо Wi-Fi, до 300 Мбит/с, 3 порта LAN 10/100 Мбит/с, 1 порт WAN 10/100 Мбит/с","9258","11290","","8",""
"36257","AC10","Маршрутизатор Mercusys AC10","Маршрутизатор, Mercusys, AC10, до 1200Мбит/с, 1 порт WAN 10/100 Мбит/с, 2 порта LAN 10/100 Мбит/с","10652","12990","","0",""
"30219","AC12","Маршрутизатор Mercusys AC12","Маршрутизатор, Mercusys, AC12, 1200 мбит/с, 3 порта LAN 10/100 Мбит/с, 1 порт WAN 10/100 Мбит/с","11882","14490","",">50",""
"31003","AC12G","Маршрутизатор Mercusys AC12G","Маршрутизатор, Mercusys, AC12G, AC1200, 1200 Мбит/с, 1 порт WAN 10/100/1000 мбит/с , 3 порт LAN 10/100/1000 мбит/с","17622","21490","",">50",""
"40753","MR30G","Маршрутизатор Mercusys MR30G","Маршрутизатор, Mercusys, MR30G, 802.11a/b/g/n/ac, AC1200, 1 гигабитный порт WAN, 2 гигабитных порта LAN","14752","17990","","50",""
"36098","MR50G","Маршрутизатор Mercusys MR50G","Маршрутизатор, Mercusys, MR50G, 802.11a/b/g/n/ac, 600 Мбит/с на 2,4 ГГц, 1300 Мбит/с на 5 ГГц, 1 гигабитный порт WAN, 2 гигабитных порта LAN","22132","26990","",">50",""
"38315","MR70X","Маршрутизатор Mercusys MR70X","Маршрутизатор, Mercusys, MR70X, 802.11a/b/g/n/ac/ax, AX1800, 1 гигабитный порт WAN + 3 гигабитных порта LAN, 4 фиксированные антенны 5 дБи","26232","31990","","50",""
"43217","MR80X","Маршрутизатор Mercusys MR80X","Маршрутизатор, Mercusys, MR80X, 802.11a/b/g/n/ac/ax, AX3000, 1 гигабитный порт WAN + 3 гигабитных порта LAN, 4 фиксированные антенны 5 дБи","29512","35990","","0",""
"45039","RT-AX53U","Сетевой маршрутизатор со встроенной беспроводной точкой доступа ASUS RT-AX53U","Сетевой маршрутизатор со встроенной беспроводной точкой доступа, ASUS, RT-AX53U, 802.11a/b/g/n/ac/ax, AX1800, 1 порт 10/100/1000M WAN, 3 порта 10/100/1000M LAN, 1 x USB","30600","36720","","0",""
"49497","ER7212PC","Маршрутизатор VPN TP-Link ER7212PC","Маршрутизатор VPN, TP-Link, ER7212PC, 2 порта SFP WAN/LAN, 1 порт 10/1000/1000T WAN, 1 порт 10/1000/1000T WAN/LAN, 8 портов 10/100/1000T LAN, контроллер Omada","101992","119990","","3",""
"49315","RT-MSR810-EI","Роутер H3C RT-MSR810-EI","Роутер, H3C, RT-MSR810-EI, 800 МГц, 1 Гбайт, 200 Мбит/с","105943","141257","","30",""
"49221","DIR-853/URU/R3A","Маршрутизатор D-Link DIR-853/URU/R3A","Маршрутизатор, D-Link, DIR-853/URU/R3A, 1300М, 1 порт WAN 10/100/1000Мбит/с + 4 порта LAN 10/100/1000Мбит/с + 1 порт USB 3.0.","23800","28560","","0",""
"35678","RT-AX58U","Сетевой маршрутизатор со встроенной беспроводной точкой доступа ASUS RT-AX58U","Сетевой маршрутизатор со встроенной беспроводной точкой доступа, ASUS, RT-AX58U, 802.11a/b/g/n/ac/ax, AX3000, External antenna x4, MU-MIMO, OFDMA, Beamforming, 1x10/100/1000T WAN, 4x10/100/1000T LAN, USB 3.1 Gen 1 x 1","64500","77820","","5",""
"35677","RT-AX82U","Маршрутизатор с беспроводной точкой доступа ASUS RT-AX82U","Маршрутизатор с беспроводной точкой доступа, ASUS, RT-AX82U, RJ45 for 10/100/1000 BaseT for WAN x 1, RJ45 for 10/100/1000 BaseT for LAN x 4,USB 3.2 Gen 1 x 1","86000","97853","","6",""
"35055","Mi AIOT Router AC2350","Маршрутизатор Xiaomi Mi AIOT Router AC2350","Маршрутизатор, Xiaomi, Mi AIOT, Router AC2350, WI-FI5, 802.11 a/b/g/n/ac, 7 внешних антенн 33 MIMO 2.4GHz, 44 MIMO 5GHz, 1 WAN 10/100/1000, 3 LAN 10/100/1000","20881","25698","","0",""
"39018","RT-MSR830-6EI-GL","Роутер H3C RT-MSR830-6EI-GL","Роутер, H3C, RT-MSR830-6EI-GL","90000","112440","","7",""
"45041","XD6 (W-1-PK)","Сетевой маршрутизатор, со встроенной беспроводной точкой доступа ASUS XD6 (W-1-PK)","Сетевой маршрутизатор, со встроенной беспроводной точкой доступа, ASUS, XD6 (W-1-PK), 802.11a/b/g/n/ac/ax, AX5400, 1 порт 10/100/1000M WAN, 3 порта 10/100/1000M LAN, MESH, 1 модуль","79000","94800","","3",""
"45040","RT-AX92U","Сетевой маршрутизатор со встроенной беспроводной точкой доступа ASUS RT-AX92U","Сетевой маршрутизатор со встроенной беспроводной точкой доступа, ASUS, RT-AX92U, 802.11a/b/g/n/ac, AX6100, 1 порт 10/100/1000M WAN, 4 порта 10/100/1000M LAN, 1 x USB2.0, 1 x USB3.0","86640","104000","","1",""
"35676","RT-AX86U","Маршрутизатор с беспроводной точкой доступа ASUS RT-AX86U","Маршрутизатор с беспроводной точкой доступа, ASUS, RT-AX86U, 802.11a/b/g/n/ac/ax, AX5700, 2.5G/1Gbps multi-Gig port (configurable), 1 порт 10/100/1000M WAN, 4 порта 10/100/1000M LAN, 2 x USB 3.2Gen1","118200","141864","","0",""
"45036","XD6 (W-2-PK)","Сетевой маршрутизатор, со встроенной беспроводной точкой доступа ASUS XD6 (W-2-PK)","Сетевой маршрутизатор, со встроенной беспроводной точкой доступа, ASUS, XD6 (W-2-PK), 802.11a/b/g/n/ac/ax, AX5400, 1 порт 10/100/1000M WAN, 3 порта 10/100/1000M LAN, MESH, 2 модуля","150500","180600","","4",""
"45038","RT-AX89X","Сетевой маршрутизатор со встроенной беспроводной точкой доступа ASUS RT-AX89X","Сетевой маршрутизатор со встроенной беспроводной точкой доступа, ASUS, RT-AX89X, 802.11a/b/g/n/ac/ax, AX6000, 1 порт 10GBaseT WAN/LAN, 1 порт SFP+ WAN/LAN, 1 порт 10/100/1000M WAN, 8 портов 10/100/1000M LAN, 2 x USB (3.2 Gen1)","193600","232320","","9",""
"45037","TUF-AX3000","Сетевой маршрутизатор со встроенной беспроводной точкой доступа ASUS TUF-AX3000","Сетевой маршрутизатор со встроенной беспроводной точкой доступа, ASUS, TUF-AX3000, 802.11a/b/g/n/ac/ax, AX3000, 1 порт 10/100/1000M WAN, 4 порта 10/100/1000M LAN, 1 x USB (3.2 Gen1)","54200","65000","","0",""
"45035","RT-AX86S","Сетевой маршрутизатор со встроенной беспроводной точкой доступа ASUS RT-AX86S","Сетевой маршрутизатор со встроенной беспроводной точкой доступа, ASUS, RT-AX86S, 802.11a/b/g/n/ac/ax, AX5700, 1 порт 10/100/1000M WAN, 4 порта 10/100/1000M LAN, 2 x USB (3.2 Gen1+ USB2.0)","89600","107520","","6",""
"38127","DIR-822/RU/E1A","Маршрутизатор D-Link DIR-822/RU/E1A","Маршрутизатор, D-Link, DIR-822/RU/E1A, 1200М, 1 WAN порт 10/100M + 4 LAN порта 10/100M","18000","21600","","0",""
"44910","RB02","Маршрутизатор Xiaomi Router AC1200","Маршрутизатор, Xiaomi, Router AC1200 (RB02), WI-FI5, 802.11 a/b/g/n/ac, 4 внешних антенны 22 MIMO 2.4GHz, 22 MIMO 5GHz, 1 WAN 10/100/1000, 2 LAN 10/100/1000","17500","21000","",">50",""
"44510","DIR-815/RU/R4A","Маршрутизатор D-Link DIR-815/RU/R4A","Маршрутизатор, D-Link, DIR-815/RU/R4A, 802.11a/b/g/n/ac AC1200М, 1WAN порт 10/100M, 4LAN порта 10/100M, порт USB 2.0","17000","20400","","11",""
"44509","DIR-620S/RU/B1A","Маршрутизатор D-Link DIR-620S/RU/B1A","Маршрутизатор, D-Link, DIR-620S/RU/B1A, 300М, 1 WAN порт + 4 LAN порта + порт USB 2.0, поддержка 3G/LTE, принт-сервер","11000","13200","","49",""
